Desempleo,Mujer,EdadJun24,roa,tep_descripcion_clean,SinEduc,Primaria,Secundaria,Superior,apo_salario,Antiguedad,Nivel_Educacion,Genero
1,0,28,4.7360215,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
1,1,53,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,460.0,68,Superior,Mujer
1,0,55,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,614.0,252,Primaria,Hombre
1,1,26,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,460.0,5,Superior,Mujer
1,0,53,28.253283,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,479.0,3,Secundaria,Hombre
0,0,26,4.1892433,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,9,Secundaria,Hombre
1,1,23,0.9634125,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,2,Primaria,Mujer
1,1,29,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Mujer
1,0,42,-1.1944276,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,470.0,16,Superior,Hombre
0,0,45,4.4186025,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,3939.0,16,Superior,Hombre
1,1,28,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,35,Secundaria,Mujer
0,1,42,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,84,Superior,Mujer
0,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,475.0,41,Primaria,Mujer
0,0,39,1.120858,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,478.0,2,Secundaria,Hombre
0,0,36,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,1806.0,14,Superior,Hombre
1,0,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,1,Secundaria,Hombre
0,1,49,5.326576,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,98,Secundaria,Mujer
0,1,50,6.4497385,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,461.0,45,Sin Educación,Mujer
0,1,50,-0.9657901,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,5,Secundaria,Mujer
0,0,36,0.60188407,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,191,Secundaria,Hombre
1,0,34,0.34154433,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,106,Secundaria,Hombre
1,1,41,2.4875183,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,708.0,94,Superior,Mujer
0,1,42,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,20,Secundaria,Mujer
0,1,49,12.5220175,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,600.0,31,Secundaria,Mujer
1,0,56,1.697813,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,707.0,11,Primaria,Hombre
1,1,40,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,461.0,157,Superior,Mujer
1,0,38,1.1767213,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,3,Secundaria,Hombre
1,1,53,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,21,Primaria,Mujer
0,0,59,5.97074,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1809.0,235,Superior,Hombre
0,0,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,14,Superior,Hombre
0,0,51,7.1504965,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1600.0,34,Superior,Hombre
1,1,39,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,23,Secundaria,Mujer
1,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,540.0,25,Superior,Mujer
0,0,50,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,1,0,0,561.0,150,Primaria,Hombre
1,0,37,0.0,CONSTRUCCION,0,1,0,0,461.0,19,Primaria,Hombre
0,0,49,-3.8349948,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,72,Primaria,Hombre
1,1,31,0.5522988,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,1,Superior,Mujer
1,1,35,7.7133245,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,1,Superior,Mujer
0,1,36,3.8361626,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,475.0,74,Superior,Mujer
1,1,41,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1830.0,156,Superior,Mujer
0,1,23,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,494.0,25,Primaria,Mujer
1,1,33,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,3,Secundaria,Mujer
0,1,56,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,1200.0,185,Superior,Mujer
1,0,64,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,112,Superior,Hombre
1,0,34,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1212.0,5,Superior,Hombre
1,0,35,5.326576,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,124,Secundaria,Hombre
1,1,33,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,71,Secundaria,Mujer
1,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,460.0,2,Superior,Mujer
0,0,29,4.8699203,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,12,Secundaria,Hombre
1,0,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,600.0,18,Secundaria,Hombre
1,0,60,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,1212.0,117,Secundaria,Hombre
0,0,22,0.65534353,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
1,1,27,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,600.0,25,Secundaria,Mujer
0,0,55,2.5653272,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,143,Primaria,Hombre
1,0,23,0.27977875,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,53,Primaria,Hombre
0,0,37,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,561.0,15,Secundaria,Hombre
0,0,26,1.1684839,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,657.0,6,Secundaria,Hombre
1,1,40,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,4164.0,85,Superior,Mujer
1,0,27,0.0,MICRO EMPRESA (NO ARTESANAL),0,0,1,0,598.0,22,Secundaria,Hombre
0,0,31,0.37100974,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
0,0,56,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,475.0,20,Primaria,Hombre
1,0,43,1.0231524,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,660.0,165,Primaria,Hombre
0,0,21,0.0,CONSTRUCCION,0,0,1,0,473.0,7,Secundaria,Hombre
0,0,27,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,816.0,10,Superior,Hombre
0,1,25,8.373653,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,750.0,29,Secundaria,Mujer
1,0,39,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,658.0,172,Secundaria,Hombre
0,0,30,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,501.0,81,Superior,Hombre
1,1,26,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,1,Secundaria,Mujer
1,0,47,0.3597759,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1500.0,3,Secundaria,Hombre
1,0,53,3.6763482,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,707.0,24,Secundaria,Hombre
0,0,48,1.8765532,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,1480.0,194,Secundaria,Hombre
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,566.0,123,Secundaria,Mujer
0,0,29,2.8398747,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,107,Secundaria,Hombre
0,0,26,12.281746,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,537.0,60,Secundaria,Hombre
0,0,32,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,10,Secundaria,Hombre
1,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Mujer
1,0,30,12.758162,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1160.0,37,Superior,Hombre
1,0,29,-3.9042373,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,18,Secundaria,Hombre
1,0,25,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,700.0,13,Superior,Hombre
1,0,46,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,525.0,30,Superior,Hombre
0,1,61,0.067698486,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,470.0,193,Primaria,Mujer
0,0,23,8.074689,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,474.0,10,Secundaria,Hombre
0,1,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,94,Superior,Mujer
1,0,41,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,1200.0,201,Superior,Hombre
1,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,2,Secundaria,Mujer
1,0,34,0.527145,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,0,Primaria,Hombre
1,1,23,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,7,Primaria,Mujer
0,0,30,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,132,Secundaria,Hombre
1,0,31,0.0,CONSTRUCCION,0,0,1,0,500.0,2,Secundaria,Hombre
1,0,21,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,461.0,4,Secundaria,Hombre
1,0,39,0.3219285,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,650.0,36,Superior,Hombre
1,0,39,4.3881497,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,6,Secundaria,Hombre
0,1,43,1.9823428,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,470.0,65,Superior,Mujer
0,1,42,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,126,Primaria,Mujer
0,1,28,-12.295752,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1387.0,26,Secundaria,Mujer
1,0,32,3.5660303,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1600.0,64,Superior,Hombre
1,0,42,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1212.0,1,Superior,Hombre
0,0,20,3.7191427,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,7,Secundaria,Hombre
1,1,44,19.640724,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,36,Primaria,Mujer
1,0,31,1.7882022,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,10,Superior,Hombre
0,1,26,1.1320156,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,16,Primaria,Mujer
0,0,31,0.0,ENTIDADES FINANCIERAS,0,0,0,1,1760.0,43,Superior,Hombre
1,1,27,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,500.0,32,Primaria,Mujer
1,0,64,2.4380639,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,472.0,0,Sin Educación,Hombre
1,0,35,0.0,"EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONAL",0,0,0,1,2257.0,57,Superior,Hombre
1,1,37,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,733.0,28,Secundaria,Mujer
0,0,32,3.155199,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1100.0,144,Secundaria,Hombre
1,0,35,3.1091232,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,29,Secundaria,Hombre
0,0,50,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,471.0,44,Secundaria,Hombre
1,0,31,0.61194795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,668.0,92,Secundaria,Hombre
1,0,40,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,491.0,71,Superior,Hombre
1,0,23,4.9288387,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,18,Primaria,Hombre
0,1,65,0.12497206,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2700.0,177,Superior,Mujer
0,1,59,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,561.0,244,Primaria,Mujer
0,0,39,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,42,Primaria,Hombre
0,0,51,5.7175198,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1450.0,220,Secundaria,Hombre
0,0,39,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,36,Superior,Hombre
1,1,35,3.1379662,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,569.0,12,Secundaria,Mujer
0,0,41,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,561.0,1,Primaria,Hombre
0,0,32,2.5653272,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,14,Secundaria,Hombre
1,1,52,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,29,Secundaria,Mujer
1,0,24,-1.322005,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
0,1,45,-6.5497527,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,27,Secundaria,Mujer
1,1,21,-7.801868,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,487.0,4,Secundaria,Mujer
1,0,25,5.155479,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,6,Primaria,Hombre
1,0,50,11.276728,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1300.0,3,Secundaria,Hombre
1,0,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,57,Primaria,Hombre
1,1,29,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1212.0,5,Superior,Mujer
0,0,41,-0.050726127,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,21,Superior,Hombre
0,1,56,0.0,COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS,0,0,1,0,1225.0,29,Secundaria,Mujer
0,0,58,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,616.0,196,Primaria,Hombre
0,0,27,-3.1524823,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,470.0,41,Secundaria,Hombre
1,1,27,1.0129057,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,30,Secundaria,Mujer
0,1,59,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,9,Secundaria,Mujer
0,0,43,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,2034.0,101,Superior,Hombre
0,1,36,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,462.0,13,Secundaria,Mujer
1,0,36,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,800.0,32,Superior,Hombre
1,0,27,0.0,CONSTRUCCION,0,1,0,0,471.0,1,Primaria,Hombre
0,1,41,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,85,Superior,Mujer
0,1,39,9.385033,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2000.0,7,Superior,Mujer
1,0,33,16.242943,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,5,Secundaria,Hombre
1,1,27,7.121747,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,7,Superior,Mujer
1,1,48,0.0,MICRO EMPRESA (NO ARTESANAL),0,0,1,0,465.0,3,Secundaria,Mujer
0,1,60,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,122,Superior,Mujer
1,0,24,0.0,CONSTRUCCION,0,0,1,0,461.0,12,Secundaria,Hombre
0,0,33,9.488422,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,20,Secundaria,Hombre
1,1,28,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,10,Superior,Mujer
1,1,61,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,5,Primaria,Mujer
0,0,43,0.6454312,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2523.0,200,Superior,Hombre
0,1,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1212.0,141,Superior,Mujer
1,0,65,0.41106495,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,231,Secundaria,Hombre
1,0,49,5.044416,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,524.0,1,Primaria,Hombre
0,0,30,1.0506516,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,3,Secundaria,Hombre
0,0,52,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,2086.0,251,Superior,Hombre
1,1,23,3.7659879,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,0,Primaria,Mujer
1,0,26,9.61587,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,17,Superior,Hombre
0,0,53,1.6482445,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,725.0,156,Primaria,Hombre
0,1,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,85,Superior,Mujer
0,1,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,1,0,0,659.0,117,Primaria,Mujer
0,0,39,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,2641.0,14,Superior,Hombre
0,0,32,2.7688599,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,650.0,88,Secundaria,Hombre
0,0,26,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,46,Superior,Hombre
0,0,33,-0.9893565,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2800.0,120,Superior,Hombre
1,1,32,-1.4825848,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,475.0,0,Superior,Mujer
0,0,61,0.0,CONSTRUCCION,0,0,0,1,1200.0,9,Superior,Hombre
0,0,38,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,700.0,28,Superior,Hombre
0,1,39,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,0,Superior,Mujer
1,1,21,4.2408633,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Mujer
1,1,32,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,2,Secundaria,Mujer
0,1,37,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,770.0,112,Superior,Mujer
1,1,24,1.6482445,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,10,Secundaria,Mujer
1,1,47,8.7019615,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1200.0,27,Superior,Mujer
0,0,49,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,32,Primaria,Hombre
0,1,26,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,8,Superior,Mujer
0,1,44,1.15211,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,476.0,57,Sin Educación,Mujer
1,0,62,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,800.0,181,Superior,Hombre
0,1,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,123,Superior,Mujer
0,1,38,0.0,MICRO EMPRESA (NO ARTESANAL),0,0,0,1,460.0,18,Superior,Mujer
1,1,53,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1656.0,17,Superior,Mujer
0,1,41,-10.632897,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,84,Primaria,Mujer
0,0,33,2.6088908,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,77,Secundaria,Hombre
0,0,40,4.7230053,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,473.0,32,Primaria,Hombre
0,1,22,3.742633,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,0,Secundaria,Mujer
0,1,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,117,Superior,Mujer
1,0,25,3.7191427,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
1,1,34,7.6113257,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,102,Superior,Mujer
1,0,26,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,550.0,84,Secundaria,Hombre
1,0,28,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,471.0,5,Primaria,Hombre
1,0,41,1.5080307,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,63,Secundaria,Hombre
1,0,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,26,Primaria,Hombre
0,0,38,4.943637,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,552.0,12,Secundaria,Hombre
0,0,26,3.8218465,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1000.0,16,Secundaria,Hombre
0,0,43,2.4380639,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,650.0,0,Secundaria,Hombre
1,1,23,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,540.0,9,Secundaria,Mujer
1,0,27,5.326576,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,1,Primaria,Hombre
0,0,26,24.611778,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,36,Secundaria,Hombre
0,0,60,7.5711913,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,2,Secundaria,Hombre
0,0,37,0.57585,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,1500.0,155,Secundaria,Hombre
1,1,61,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,177,Primaria,Mujer
0,1,46,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,123,Superior,Mujer
1,1,38,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,585.0,117,Superior,Mujer
1,1,43,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1118.0,7,Superior,Mujer
1,1,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,733.0,3,Superior,Mujer
1,1,41,-6.276486,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,143,Secundaria,Mujer
0,0,30,2.1428487,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,86,Secundaria,Hombre
0,1,36,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,41,Secundaria,Mujer
0,1,37,3.7191427,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,176,Secundaria,Mujer
1,0,35,4.4803963,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Hombre
1,0,57,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1200.0,46,Superior,Hombre
0,0,43,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,4100.0,13,Superior,Hombre
1,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Mujer
